"","region","summit","direction","date","temp","n","V1","i.temp","rain"
"41845","DAS","SUN","W",2009-12-14,3.00041666666667,1,5287,11.058,2
"41846","DAS","YAT","E",2009-12-14,6.43,1,5287,11.058,2
"41847","DAS","YAT","N",2009-12-14,1.5485,1,5287,11.058,2
"41848","DAS","YAT","S",2009-12-14,8.1975,1,5287,11.058,2
"41849","DAS","YAT","W",2009-12-14,9.26125,1,5287,11.058,2
"41850","DAS","SEN","E",2009-12-15,6.70208333333333,1,5288,11.085,0
"41851","DAS","SEN","N",2009-12-15,-0.0687083333333333,1,5288,11.085,0
"41852","DAS","SEN","S",2009-12-15,9.05291666666667,1,5288,11.085,0
"41853","DAS","SEN","W",2009-12-15,6.53541666666667,1,5288,11.085,0
"41854","DAS","SUN","E",2009-12-15,9.48333333333333,1,5288,11.085,0
"41855","DAS","SUN","N",2009-12-15,4.35291666666667,1,5288,11.085,0
"41856","DAS","SUN","S",2009-12-15,12.53,1,5288,11.085,0
"41857","DAS","SUN","W",2009-12-15,4.44916666666667,1,5288,11.085,0
"41858","DAS","YAT","E",2009-12-15,7.07416666666667,1,5288,11.085,0
"41859","DAS","YAT","N",2009-12-15,2.604875,1,5288,11.085,0
"41860","DAS","YAT","S",2009-12-15,9.14291666666667,1,5288,11.085,0
"41861","DAS","YAT","W",2009-12-15,11.1229166666667,1,5288,11.085,0
"41862","DAS","SEN","E",2009-12-16,7.32375,1,5289,9.18000000000001,11
"41863","DAS","SEN","N",2009-12-16,-0.0650416666666666,1,5289,9.18000000000001,11
"41864","DAS","SEN","S",2009-12-16,9.38041666666667,1,5289,9.18000000000001,11
"41865","DAS","SEN","W",2009-12-16,5.98541666666667,1,5289,9.18000000000001,11
"41866","DAS","SUN","E",2009-12-16,9.42875,1,5289,9.18000000000001,11
"41867","DAS","SUN","N",2009-12-16,3.82083333333333,1,5289,9.18000000000001,11
"41868","DAS","SUN","S",2009-12-16,12.63125,1,5289,9.18000000000001,11
"41869","DAS","SUN","W",2009-12-16,3.86583333333333,1,5289,9.18000000000001,11
"41870","DAS","YAT","E",2009-12-16,7.27916666666667,1,5289,9.18000000000001,11
"41871","DAS","YAT","N",2009-12-16,2.21820833333333,1,5289,9.18000000000001,11
"41872","DAS","YAT","S",2009-12-16,8.91291666666667,1,5289,9.18000000000001,11
"41873","DAS","YAT","W",2009-12-16,9.56833333333333,1,5289,9.18000000000001,11
"41874","DAS","SEN","E",2009-12-17,4.73041666666667,1,5290,7.77300000000002,4
"41875","DAS","SEN","N",2009-12-17,0.0419583333333333,1,5290,7.77300000000002,4
"41876","DAS","SEN","S",2009-12-17,5.42875,1,5290,7.77300000000002,4
"41877","DAS","SEN","W",2009-12-17,3.3325,1,5290,7.77300000000002,4
"41878","DAS","SUN","E",2009-12-17,5.47166666666667,1,5290,7.77300000000002,4
"41879","DAS","SUN","N",2009-12-17,4.06166666666667,1,5290,7.77300000000002,4
"41880","DAS","SUN","S",2009-12-17,7.47083333333333,1,5290,7.77300000000002,4
"41881","DAS","SUN","W",2009-12-17,3.99708333333333,1,5290,7.77300000000002,4
"41882","DAS","YAT","E",2009-12-17,4.77291666666667,1,5290,7.77300000000002,4
"41883","DAS","YAT","N",2009-12-17,3.17125,1,5290,7.77300000000002,4
"41884","DAS","YAT","S",2009-12-17,5.01791666666667,1,5290,7.77300000000002,4
"41885","DAS","YAT","W",2009-12-17,4.83833333333333,1,5290,7.77300000000002,4
"41886","DAS","SEN","E",2009-12-18,2.68,1,5291,6.23099999999999,3
"41887","DAS","SEN","N",2009-12-18,0.107,1,5291,6.23099999999999,3
"41888","DAS","SEN","S",2009-12-18,3.61208333333333,1,5291,6.23099999999999,3
"41889","DAS","SEN","W",2009-12-18,1.8725,1,5291,6.23099999999999,3
"41890","DAS","SUN","E",2009-12-18,4.26125,1,5291,6.23099999999999,3
"41891","DAS","SUN","N",2009-12-18,2.92666666666667,1,5291,6.23099999999999,3
"41892","DAS","SUN","S",2009-12-18,5.08083333333333,1,5291,6.23099999999999,3
"41893","DAS","SUN","W",2009-12-18,2.61625,1,5291,6.23099999999999,3
"41894","DAS","YAT","E",2009-12-18,4.03375,1,5291,6.23099999999999,3
"41895","DAS","YAT","N",2009-12-18,1.6135,1,5291,6.23099999999999,3
"41896","DAS","YAT","S",2009-12-18,3.67708333333333,1,5291,6.23099999999999,3
"41897","DAS","YAT","W",2009-12-18,3.08041666666667,1,5291,6.23099999999999,3
"41898","DAS","SEN","E",2009-12-19,2.52083333333333,1,5292,4.952,2
"41899","DAS","SEN","N",2009-12-19,0.188083333333333,1,5292,4.952,2
"41900","DAS","SEN","S",2009-12-19,4.17625,1,5292,4.952,2
"41901","DAS","SEN","W",2009-12-19,1.99991666666667,1,5292,4.952,2
"41902","DAS","SUN","E",2009-12-19,3.88791666666667,1,5292,4.952,2
"41903","DAS","SUN","N",2009-12-19,2.55458333333333,1,5292,4.952,2
"41904","DAS","SUN","S",2009-12-19,6.0275,1,5292,4.952,2
"41905","DAS","SUN","W",2009-12-19,2.67583333333333,1,5292,4.952,2
"41906","DAS","YAT","E",2009-12-19,4.36,1,5292,4.952,2
"41907","DAS","YAT","N",2009-12-19,1.18995833333333,1,5292,4.952,2
"41908","DAS","YAT","S",2009-12-19,4.50625,1,5292,4.952,2
"41909","DAS","YAT","W",2009-12-19,4.72383333333333,1,5292,4.952,2
"41910","DAS","SEN","E",2009-12-20,2.67208333333333,1,5293,4.99100000000004,3
"41911","DAS","SEN","N",2009-12-20,0.205333333333333,1,5293,4.99100000000004,3
"41912","DAS","SEN","S",2009-12-20,4.75875,1,5293,4.99100000000004,3
"41913","DAS","SEN","W",2009-12-20,1.709125,1,5293,4.99100000000004,3
"41914","DAS","SUN","E",2009-12-20,4.08375,1,5293,4.99100000000004,3
"41915","DAS","SUN","N",2009-12-20,2.37,1,5293,4.99100000000004,3
"41916","DAS","SUN","S",2009-12-20,5.35666666666667,1,5293,4.99100000000004,3
"41917","DAS","SUN","W",2009-12-20,2.16166666666667,1,5293,4.99100000000004,3
"41918","DAS","YAT","E",2009-12-20,4.72458333333333,1,5293,4.99100000000004,3
"41919","DAS","YAT","N",2009-12-20,0.604583333333333,1,5293,4.99100000000004,3
"41920","DAS","YAT","S",2009-12-20,4.63208333333333,1,5293,4.99100000000004,3
"41921","DAS","YAT","W",2009-12-20,4.071625,1,5293,4.99100000000004,3
"41922","DAS","SEN","E",2009-12-21,2.635,1,5294,4.959,3
"41923","DAS","SEN","N",2009-12-21,0.0722916666666667,1,5294,4.959,3
"41924","DAS","SEN","S",2009-12-21,4.90875,1,5294,4.959,3
"41925","DAS","SEN","W",2009-12-21,1.144375,1,5294,4.959,3
"41926","DAS","SUN","E",2009-12-21,4.24125,1,5294,4.959,3
"41927","DAS","SUN","N",2009-12-21,2.12458333333333,1,5294,4.959,3
"41928","DAS","SUN","S",2009-12-21,5.6625,1,5294,4.959,3
"41929","DAS","SUN","W",2009-12-21,1.875,1,5294,4.959,3
"41930","DAS","YAT","E",2009-12-21,4.63541666666667,1,5294,4.959,3
"41931","DAS","YAT","N",2009-12-21,0.356375,1,5294,4.959,3
"41932","DAS","YAT","S",2009-12-21,4.78,1,5294,4.959,3
"41933","DAS","YAT","W",2009-12-21,3.96858333333333,1,5294,4.959,3
"41934","DAS","SEN","E",2009-12-22,1.94125,1,5295,7.19900000000001,1
"41935","DAS","SEN","N",2009-12-22,-0.116416666666667,1,5295,7.19900000000001,1
"41936","DAS","SEN","S",2009-12-22,2.90391666666667,1,5295,7.19900000000001,1
"41937","DAS","SEN","W",2009-12-22,0.0257083333333333,1,5295,7.19900000000001,1
"41938","DAS","SUN","E",2009-12-22,2.43054166666667,1,5295,7.19900000000001,1
"41939","DAS","SUN","N",2009-12-22,1.289875,1,5295,7.19900000000001,1
"41940","DAS","SUN","S",2009-12-22,3.94916666666667,1,5295,7.19900000000001,1
"41941","DAS","SUN","W",2009-12-22,1.03483333333333,1,5295,7.19900000000001,1
"41942","DAS","YAT","E",2009-12-22,2.77120833333333,1,5295,7.19900000000001,1
"41943","DAS","YAT","N",2009-12-22,-0.0444583333333333,1,5295,7.19900000000001,1
"41944","DAS","YAT","S",2009-12-22,2.582125,1,5295,7.19900000000001,1
"41945","DAS","YAT","W",2009-12-22,1.74883333333333,1,5295,7.19900000000001,1
"41946","DAS","SEN","E",2009-12-23,2.48666666666667,1,5296,9.41400000000004,1
"41947","DAS","SEN","N",2009-12-23,-0.589291666666667,1,5296,9.41400000000004,1
"41948","DAS","SEN","S",2009-12-23,4.245125,1,5296,9.41400000000004,1
"41949","DAS","SEN","W",2009-12-23,0.272,1,5296,9.41400000000004,1
"41950","DAS","SUN","E",2009-12-23,3.5645,1,5296,9.41400000000004,1
"41951","DAS","SUN","N",2009-12-23,0.827958333333333,1,5296,9.41400000000004,1
"41952","DAS","SUN","S",2009-12-23,7.07541666666666,1,5296,9.41400000000004,1
"41953","DAS","SUN","W",2009-12-23,0.738708333333333,1,5296,9.41400000000004,1
"41954","DAS","YAT","E",2009-12-23,3.14029166666667,1,5296,9.41400000000004,1
"41955","DAS","YAT","N",2009-12-23,-0.490958333333333,1,5296,9.41400000000004,1
"41956","DAS","YAT","S",2009-12-23,4.265625,1,5296,9.41400000000004,1
"41957","DAS","YAT","W",2009-12-23,5.46779166666667,1,5296,9.41400000000004,1
"41958","DAS","SEN","E",2009-12-24,1.61354166666667,1,5297,11.75,2
"41959","DAS","SEN","N",2009-12-24,-0.398625,1,5297,11.75,2
"41960","DAS","SEN","S",2009-12-24,2.65216666666667,1,5297,11.75,2
"41961","DAS","SEN","W",2009-12-24,0.259333333333333,1,5297,11.75,2
"41962","DAS","SUN","E",2009-12-24,2.75075,1,5297,11.75,2
"41963","DAS","SUN","N",2009-12-24,1.02029166666667,1,5297,11.75,2
"41964","DAS","SUN","S",2009-12-24,6.24625,1,5297,11.75,2
"41965","DAS","SUN","W",2009-12-24,0.965,1,5297,11.75,2
"41966","DAS","YAT","E",2009-12-24,2.5705,1,5297,11.75,2
"41967","DAS","YAT","N",2009-12-24,-0.0177916666666667,1,5297,11.75,2
"41968","DAS","YAT","S",2009-12-24,3.69416666666667,1,5297,11.75,2
"41969","DAS","YAT","W",2009-12-24,4.28583333333333,1,5297,11.75,2
"41970","DAS","SEN","E",2009-12-25,4.24208333333333,1,5298,11.448,3
"41971","DAS","SEN","N",2009-12-25,-0.166333333333333,1,5298,11.448,3
"41972","DAS","SEN","S",2009-12-25,5.58916666666667,1,5298,11.448,3
"41973","DAS","SEN","W",2009-12-25,2.35420833333333,1,5298,11.448,3
"41974","DAS","SUN","E",2009-12-25,6.26079166666667,1,5298,11.448,3
"41975","DAS","SUN","N",2009-12-25,2.91454166666667,1,5298,11.448,3
"41976","DAS","SUN","S",2009-12-25,6.57708333333333,1,5298,11.448,3
"41977","DAS","SUN","W",2009-12-25,2.99354166666667,1,5298,11.448,3
"41978","DAS","YAT","E",2009-12-25,4.96666666666667,1,5298,11.448,3
"41979","DAS","YAT","N",2009-12-25,0.9455,1,5298,11.448,3
"41980","DAS","YAT","S",2009-12-25,5.30833333333333,1,5298,11.448,3
"41981","DAS","YAT","W",2009-12-25,4.62666666666667,1,5298,11.448,3
"41982","DAS","SEN","E",2009-12-26,4.32208333333333,1,5299,9.113,3
"41983","DAS","SEN","N",2009-12-26,-0.007375,1,5299,9.113,3
"41984","DAS","SEN","S",2009-12-26,6.25708333333333,1,5299,9.113,3
"41985","DAS","SEN","W",2009-12-26,4.83458333333333,1,5299,9.113,3
"41986","DAS","SUN","E",2009-12-26,5.77583333333333,1,5299,9.113,3
"41987","DAS","SUN","N",2009-12-26,4.19708333333333,1,5299,9.113,3
"41988","DAS","SUN","S",2009-12-26,8.15416666666667,1,5299,9.113,3
"41989","DAS","SUN","W",2009-12-26,4.82333333333333,1,5299,9.113,3
"41990","DAS","YAT","E",2009-12-26,5.38083333333333,1,5299,9.113,3
"41991","DAS","YAT","N",2009-12-26,3.3715,1,5299,9.113,3
"41992","DAS","YAT","S",2009-12-26,6.25416666666667,1,5299,9.113,3
"41993","DAS","YAT","W",2009-12-26,6.79541666666667,1,5299,9.113,3
"41994","DAS","SEN","E",2009-12-27,3.10541666666667,1,5300,9.14400000000001,4
"41995","DAS","SEN","N",2009-12-27,-0.175666666666667,1,5300,9.14400000000001,4
"41996","DAS","SEN","S",2009-12-27,4.35916666666667,1,5300,9.14400000000001,4
"41997","DAS","SEN","W",2009-12-27,2.30658333333333,1,5300,9.14400000000001,4
"41998","DAS","SUN","E",2009-12-27,4.51445833333333,1,5300,9.14400000000001,4
"41999","DAS","SUN","N",2009-12-27,2.10583333333333,1,5300,9.14400000000001,4
"42000","DAS","SUN","S",2009-12-27,6.21041666666667,1,5300,9.14400000000001,4
"42001","DAS","SUN","W",2009-12-27,2.23375,1,5300,9.14400000000001,4
"42002","DAS","YAT","E",2009-12-27,3.25383333333333,1,5300,9.14400000000001,4
"42003","DAS","YAT","N",2009-12-27,0.56325,1,5300,9.14400000000001,4
"42004","DAS","YAT","S",2009-12-27,3.549125,1,5300,9.14400000000001,4
"42005","DAS","YAT","W",2009-12-27,4.1525,1,5300,9.14400000000001,4
"42006","DAS","SEN","E",2009-12-28,3.1425,1,5301,6.66300000000001,14
"42007","DAS","SEN","N",2009-12-28,-0.229333333333333,1,5301,6.66300000000001,14
"42008","DAS","SEN","S",2009-12-28,4.68958333333333,1,5301,6.66300000000001,14
"42009","DAS","SEN","W",2009-12-28,1.93670833333333,1,5301,6.66300000000001,14
"42010","DAS","SUN","E",2009-12-28,4.43704166666667,1,5301,6.66300000000001,14
"42011","DAS","SUN","N",2009-12-28,1.72166666666667,1,5301,6.66300000000001,14
"42012","DAS","SUN","S",2009-12-28,6.73875,1,5301,6.66300000000001,14
"42013","DAS","SUN","W",2009-12-28,1.55995833333333,1,5301,6.66300000000001,14
"42014","DAS","YAT","E",2009-12-28,3.34820833333333,1,5301,6.66300000000001,14
"42015","DAS","YAT","N",2009-12-28,0.286125,1,5301,6.66300000000001,14
"42016","DAS","YAT","S",2009-12-28,3.8975,1,5301,6.66300000000001,14
"42017","DAS","YAT","W",2009-12-28,4.004125,1,5301,6.66300000000001,14
"42018","DAS","SEN","E",2009-12-29,2.19,1,5302,9.49200000000002,1
"42019","DAS","SEN","N",2009-12-29,-0.119666666666667,1,5302,9.49200000000002,1
"42020","DAS","SEN","S",2009-12-29,2.08541666666667,1,5302,9.49200000000002,1
"42021","DAS","SEN","W",2009-12-29,0.920208333333333,1,5302,9.49200000000002,1
"42022","DAS","SUN","E",2009-12-29,1.41604166666667,1,5302,9.49200000000002,1
"42023","DAS","SUN","N",2009-12-29,1.55079166666667,1,5302,9.49200000000002,1
"42024","DAS","SUN","S",2009-12-29,2.79166666666667,1,5302,9.49200000000002,1
"42025","DAS","SUN","W",2009-12-29,1.41954166666667,1,5302,9.49200000000002,1
"42026","DAS","YAT","E",2009-12-29,1.85833333333333,1,5302,9.49200000000002,1
"42027","DAS","YAT","N",2009-12-29,0.358541666666667,1,5302,9.49200000000002,1
"42028","DAS","YAT","S",2009-12-29,1.837875,1,5302,9.49200000000002,1
"42029","DAS","YAT","W",2009-12-29,1.13566666666667,1,5302,9.49200000000002,1
"42030","DAS","SEN","E",2009-12-30,1.57875,1,5303,9.49700000000001,3
"42031","DAS","SEN","N",2009-12-30,-0.109166666666667,1,5303,9.49700000000001,3
"42032","DAS","SEN","S",2009-12-30,2.70875,1,5303,9.49700000000001,3
"42033","DAS","SEN","W",2009-12-30,0.893625,1,5303,9.49700000000001,3
"42034","DAS","SUN","E",2009-12-30,2.52,1,5303,9.49700000000001,3
"42035","DAS","SUN","N",2009-12-30,0.919416666666667,1,5303,9.49700000000001,3
"42036","DAS","SUN","S",2009-12-30,3.67416666666667,1,5303,9.49700000000001,3
"42037","DAS","SUN","W",2009-12-30,0.821291666666667,1,5303,9.49700000000001,3
"42038","DAS","YAT","E",2009-12-30,1.19120833333333,1,5303,9.49700000000001,3
"42039","DAS","YAT","N",2009-12-30,0.127958333333333,1,5303,9.49700000000001,3
"42040","DAS","YAT","S",2009-12-30,1.441625,1,5303,9.49700000000001,3
"42041","DAS","YAT","W",2009-12-30,2.23929166666667,1,5303,9.49700000000001,3
"42042","DAS","SEN","E",2009-12-31,1.37833333333333,1,5304,6.93800000000005,5
"42043","DAS","SEN","N",2009-12-31,-0.0566666666666666,1,5304,6.93800000000005,5
"42044","DAS","SEN","S",2009-12-31,3.10875,1,5304,6.93800000000005,5
"42045","DAS","SEN","W",2009-12-31,1.70216666666667,1,5304,6.93800000000005,5
"42046","DAS","SUN","E",2009-12-31,4.18041666666667,1,5304,6.93800000000005,5
"42047","DAS","SUN","N",2009-12-31,2.865,1,5304,6.93800000000005,5
"42048","DAS","SUN","S",2009-12-31,4.80166666666667,1,5304,6.93800000000005,5
"42049","DAS","SUN","W",2009-12-31,2.64795833333333,1,5304,6.93800000000005,5
"42050","DAS","YAT","E",2009-12-31,2.29541666666667,1,5304,6.93800000000005,5
"42051","DAS","YAT","N",2009-12-31,0.820125,1,5304,6.93800000000005,5
"42052","DAS","YAT","S",2009-12-31,3.74583333333333,1,5304,6.93800000000005,5
"42053","DAS","YAT","W",2009-12-31,3.31666666666667,1,5304,6.93800000000005,5
"42054","DAS","SEN","E",2010-01-01,1.40125,1,5305,9,0
"42055","DAS","SEN","N",2010-01-01,-0.018625,1,5305,9,0
"42056","DAS","SEN","S",2010-01-01,2.23875,1,5305,9,0
"42057","DAS","SEN","W",2010-01-01,1.35079166666667,1,5305,9,0
"42058","DAS","SUN","E",2010-01-01,2.8775,1,5305,9,0
"42059","DAS","SUN","N",2010-01-01,2.71333333333333,1,5305,9,0
"42060","DAS","SUN","S",2010-01-01,3.43583333333333,1,5305,9,0
"42061","DAS","SUN","W",2010-01-01,2.53708333333333,1,5305,9,0
"42062","DAS","YAT","E",2010-01-01,2.61208333333333,1,5305,9,0
"42063","DAS","YAT","N",2010-01-01,1.73229166666667,1,5305,9,0
"42064","DAS","YAT","S",2010-01-01,2.75958333333333,1,5305,9,0
"42065","DAS","YAT","W",2010-01-01,2.33125,1,5305,9,0
"42066","DAS","SEN","E",2010-01-02,1.35125,1,5306,10.638,8
"42067","DAS","SEN","N",2010-01-02,-0.004,1,5306,10.638,8
"42068","DAS","SEN","S",2010-01-02,1.82708333333333,1,5306,10.638,8
"42069","DAS","SEN","W",2010-01-02,0.774416666666667,1,5306,10.638,8
"42070","DAS","SUN","E",2010-01-02,5.75333333333333,1,5306,10.638,8
"42071","DAS","SUN","N",2010-01-02,3.48583333333333,1,5306,10.638,8
"42072","DAS","SUN","S",2010-01-02,5.98708333333333,1,5306,10.638,8
"42073","DAS","SUN","W",2010-01-02,3.79875,1,5306,10.638,8
"42074","DAS","YAT","E",2010-01-02,3.915,1,5306,10.638,8
"42075","DAS","YAT","N",2010-01-02,2.35908333333333,1,5306,10.638,8
"42076","DAS","YAT","S",2010-01-02,4.22208333333333,1,5306,10.638,8
"42077","DAS","YAT","W",2010-01-02,3.65375,1,5306,10.638,8
"42078","DAS","SEN","E",2010-01-03,2.17091666666667,1,5307,8.04400000000004,8
"42079","DAS","SEN","N",2010-01-03,-0.00283333333333334,1,5307,8.04400000000004,8
"42080","DAS","SEN","S",2010-01-03,3.16125,1,5307,8.04400000000004,8
"42081","DAS","SEN","W",2010-01-03,1.81941666666667,1,5307,8.04400000000004,8
"42082","DAS","SUN","E",2010-01-03,5.62833333333333,1,5307,8.04400000000004,8
"42083","DAS","SUN","N",2010-01-03,3.78125,1,5307,8.04400000000004,8
"42084","DAS","SUN","S",2010-01-03,5.56416666666667,1,5307,8.04400000000004,8
"42085","DAS","SUN","W",2010-01-03,3.87916666666667,1,5307,8.04400000000004,8
"42086","DAS","YAT","E",2010-01-03,4.22041666666667,1,5307,8.04400000000004,8
"42087","DAS","YAT","N",2010-01-03,2.86808333333333,1,5307,8.04400000000004,8
"42088","DAS","YAT","S",2010-01-03,4.26416666666667,1,5307,8.04400000000004,8
"42089","DAS","YAT","W",2010-01-03,3.83666666666667,1,5307,8.04400000000004,8
"42090","DAS","SEN","E",2010-01-04,1.252375,1,5308,8.57900000000001,1
"42091","DAS","SEN","N",2010-01-04,0.00883333333333333,1,5308,8.57900000000001,1
"42092","DAS","SEN","S",2010-01-04,1.59804166666667,1,5308,8.57900000000001,1
"42093","DAS","SEN","W",2010-01-04,1.05229166666667,1,5308,8.57900000000001,1
"42094","DAS","SUN","E",2010-01-04,1.99979166666667,1,5308,8.57900000000001,1
"42095","DAS","SUN","N",2010-01-04,2.16958333333333,1,5308,8.57900000000001,1
"42096","DAS","SUN","S",2010-01-04,3.80916666666667,1,5308,8.57900000000001,1
"42097","DAS","SUN","W",2010-01-04,1.98266666666667,1,5308,8.57900000000001,1
"42098","DAS","YAT","E",2010-01-04,1.83016666666667,1,5308,8.57900000000001,1
"42099","DAS","YAT","N",2010-01-04,1.13175,1,5308,8.57900000000001,1
"42100","DAS","YAT","S",2010-01-04,1.61808333333333,1,5308,8.57900000000001,1
"42101","DAS","YAT","W",2010-01-04,2.35941666666667,1,5308,8.57900000000001,1
"42102","DAS","SEN","E",2010-01-05,1.10854166666667,1,5309,7.99400000000003,2
"42103","DAS","SEN","N",2010-01-05,0.024,1,5309,7.99400000000003,2
"42104","DAS","SEN","S",2010-01-05,2.140125,1,5309,7.99400000000003,2
"42105","DAS","SEN","W",2010-01-05,0.392666666666667,1,5309,7.99400000000003,2
"42106","DAS","SUN","E",2010-01-05,2.84008333333333,1,5309,7.99400000000003,2
"42107","DAS","SUN","N",2010-01-05,0.850375,1,5309,7.99400000000003,2
"42108","DAS","SUN","S",2010-01-05,4.36333333333333,1,5309,7.99400000000003,2
"42109","DAS","SUN","W",2010-01-05,1.056875,1,5309,7.99400000000003,2
"42110","DAS","YAT","E",2010-01-05,1.29041666666667,1,5309,7.99400000000003,2
"42111","DAS","YAT","N",2010-01-05,0.217958333333333,1,5309,7.99400000000003,2
"42112","DAS","YAT","S",2010-01-05,2.02454166666667,1,5309,7.99400000000003,2
"42113","DAS","YAT","W",2010-01-05,3.10504166666667,1,5309,7.99400000000003,2
"42114","DAS","SEN","E",2010-01-06,0.636708333333333,1,5310,7.96300000000002,2
"42115","DAS","SEN","N",2010-01-06,0.024,1,5310,7.96300000000002,2
"42116","DAS","SEN","S",2010-01-06,0.463666666666667,1,5310,7.96300000000002,2
"42117","DAS","SEN","W",2010-01-06,0.276708333333333,1,5310,7.96300000000002,2
"42118","DAS","SUN","E",2010-01-06,1.897125,1,5310,7.96300000000002,2
"42119","DAS","SUN","N",2010-01-06,0.753666666666667,1,5310,7.96300000000002,2
"42120","DAS","SUN","S",2010-01-06,2.97458333333333,1,5310,7.96300000000002,2
"42121","DAS","SUN","W",2010-01-06,0.733083333333333,1,5310,7.96300000000002,2
"42122","DAS","YAT","E",2010-01-06,0.746791666666666,1,5310,7.96300000000002,2
"42123","DAS","YAT","N",2010-01-06,0.156791666666667,1,5310,7.96300000000002,2
"42124","DAS","YAT","S",2010-01-06,0.753416666666667,1,5310,7.96300000000002,2
"42125","DAS","YAT","W",2010-01-06,1.53495833333333,1,5310,7.96300000000002,2
"42126","DAS","SEN","E",2010-01-07,0.672416666666667,1,5311,7.142,9
"42127","DAS","SEN","N",2010-01-07,0.0375,1,5311,7.142,9
"42128","DAS","SEN","S",2010-01-07,1.03708333333333,1,5311,7.142,9
"42129","DAS","SEN","W",2010-01-07,0.327541666666667,1,5311,7.142,9
"42130","DAS","SUN","E",2010-01-07,2.81291666666667,1,5311,7.142,9
"42131","DAS","SUN","N",2010-01-07,1.97375,1,5311,7.142,9
"42132","DAS","SUN","S",2010-01-07,3.45708333333333,1,5311,7.142,9
"42133","DAS","SUN","W",2010-01-07,1.90583333333333,1,5311,7.142,9
"42134","DAS","YAT","E",2010-01-07,1.91329166666667,1,5311,7.142,9
"42135","DAS","YAT","N",2010-01-07,0.246833333333333,1,5311,7.142,9
"42136","DAS","YAT","S",2010-01-07,2.090875,1,5311,7.142,9
"42137","DAS","YAT","W",2010-01-07,2.29083333333333,1,5311,7.142,9
"42138","DAS","SEN","E",2010-01-08,0.709125,1,5312,5.73000000000002,6
"42139","DAS","SEN","N",2010-01-08,0.058,1,5312,5.73000000000002,6
"42140","DAS","SEN","S",2010-01-08,0.783375,1,5312,5.73000000000002,6
"42141","DAS","SEN","W",2010-01-08,0.419625,1,5312,5.73000000000002,6
"42142","DAS","SUN","E",2010-01-08,2.43208333333333,1,5312,5.73000000000002,6
"42143","DAS","SUN","N",2010-01-08,2.14291666666667,1,5312,5.73000000000002,6
"42144","DAS","SUN","S",2010-01-08,2.91208333333333,1,5312,5.73000000000002,6
"42145","DAS","SUN","W",2010-01-08,1.96541666666667,1,5312,5.73000000000002,6
"42146","DAS","YAT","E",2010-01-08,1.81375,1,5312,5.73000000000002,6
"42147","DAS","YAT","N",2010-01-08,0.549458333333333,1,5312,5.73000000000002,6
"42148","DAS","YAT","S",2010-01-08,1.82625,1,5312,5.73000000000002,6
"42149","DAS","YAT","W",2010-01-08,1.63541666666667,1,5312,5.73000000000002,6
"42150","DAS","SEN","E",2010-01-09,0.572333333333333,1,5313,8.59400000000005,4
"42151","DAS","SEN","N",2010-01-09,0.093,1,5313,8.59400000000005,4
"42152","DAS","SEN","S",2010-01-09,0.6255,1,5313,8.59400000000005,4
"42153","DAS","SEN","W",2010-01-09,0.424125,1,5313,8.59400000000005,4
"42154","DAS","SUN","E",2010-01-09,1.03991666666667,1,5313,8.59400000000005,4
"42155","DAS","SUN","N",2010-01-09,1.49908333333333,1,5313,8.59400000000005,4
"42156","DAS","SUN","S",2010-01-09,1.78329166666667,1,5313,8.59400000000005,4
"42157","DAS","SUN","W",2010-01-09,1.255,1,5313,8.59400000000005,4
"42158","DAS","YAT","E",2010-01-09,1.153625,1,5313,8.59400000000005,4
"42159","DAS","YAT","N",2010-01-09,0.477291666666667,1,5313,8.59400000000005,4
"42160","DAS","YAT","S",2010-01-09,1.22216666666667,1,5313,8.59400000000005,4
"42161","DAS","YAT","W",2010-01-09,1.03058333333333,1,5313,8.59400000000005,4
"42162","DAS","SEN","E",2010-01-10,0.313666666666667,1,5314,8.36500000000001,2
"42163","DAS","SEN","N",2010-01-10,0.107,1,5314,8.36500000000001,2
"42164","DAS","SEN","S",2010-01-10,0.541583333333333,1,5314,8.36500000000001,2
"42165","DAS","SEN","W",2010-01-10,0.229416666666667,1,5314,8.36500000000001,2
"42166","DAS","SUN","E",2010-01-10,1.544625,1,5314,8.36500000000001,2
"42167","DAS","SUN","N",2010-01-10,0.607,1,5314,8.36500000000001,2
"42168","DAS","SUN","S",2010-01-10,2.97979166666667,1,5314,8.36500000000001,2
"42169","DAS","SUN","W",2010-01-10,0.494541666666667,1,5314,8.36500000000001,2
"42170","DAS","YAT","E",2010-01-10,0.575708333333333,1,5314,8.36500000000001,2
"42171","DAS","YAT","N",2010-01-10,0.301166666666667,1,5314,8.36500000000001,2
"42172","DAS","YAT","S",2010-01-10,0.815208333333333,1,5314,8.36500000000001,2
"42173","DAS","YAT","W",2010-01-10,1.55241666666667,1,5314,8.36500000000001,2
"42174","DAS","SEN","E",2010-01-11,0.438041666666667,1,5315,9.42900000000003,2
"42175","DAS","SEN","N",2010-01-11,0.0696666666666666,1,5315,9.42900000000003,2
"42176","DAS","SEN","S",2010-01-11,0.897083333333333,1,5315,9.42900000000003,2
"42177","DAS","SEN","W",2010-01-11,-0.02725,1,5315,9.42900000000003,2
"42178","DAS","SUN","E",2010-01-11,2.81308333333333,1,5315,9.42900000000003,2
"42179","DAS","SUN","N",2010-01-11,0.413916666666667,1,5315,9.42900000000003,2
